0,1,2,3,4,5,6,7,8,9,welfare,fairness,score
candidato7,candidato8,candidato9,candidato1,candidato4,candidato6,candidato3,candidato2,candidato10,candidato5,0.0875026818,0.794717060063254,0.14114114114114115
candidato9,candidato5,candidato2,candidato3,candidato8,candidato6,candidato1,candidato4,candidato10,candidato7,0.10051998699999999,0.5859449660907523,0.4864864864864865
candidato3,candidato5,candidato10,candidato7,candidato8,candidato9,candidato6,candidato2,candidato4,candidato1,0.0922114972,0.905897157991611,0.1041041041041041
candidato10,candidato6,candidato4,candidato8,candidato2,candidato1,candidato5,candidato7,candidato9,candidato3,0.09374596500000003,0.7002091766670879,0.28428428428428426
candidato1,candidato6,candidato8,candidato4,candidato7,candidato5,candidato2,candidato10,candidato9,candidato3,0.1090985599,0.477509920406306,0.7427427427427428
candidato9,candidato7,candidato10,candidato1,candidato5,candidato2,candidato6,candidato3,candidato8,candidato4,0.07979451300000003,0.9201983375181548,0.035035035035035036
candidato10,candidato7,candidato6,candidato3,candidato9,candidato4,candidato2,candidato1,candidato5,candidato8,0.0855293937,0.8360524696304684,0.0990990990990991
candidato1,candidato9,candidato8,candidato7,candidato3,candidato6,candidato5,candidato2,candidato10,candidato4,0.0935232601,0.7487420413859491,0.25125125125125125
candidato4,candidato10,candidato7,candidato8,candidato9,candidato2,candidato5,candidato3,candidato6,candidato1,0.08532279950000002,0.9610763224574759,0.05005005005005005
candidato6,candidato8,candidato1,candidato2,candidato10,candidato9,candidato7,candidato3,candidato5,candidato4,0.09625753990000001,0.8097441680139763,0.2032032032032032
candidato6,candidato2,candidato5,candidato7,candidato9,candidato8,candidato1,candidato3,candidato10,candidato4,0.1073280195,0.598000748811556,0.6036036036036037
candidato5,candidato1,candidato10,candidato2,candidato9,candidato6,candidato3,candidato4,candidato8,candidato7,0.1016415553,0.6306454757634621,0.48348348348348347
candidato7,candidato4,candidato3,candidato1,candidato8,candidato9,candidato2,candidato10,candidato5,candidato6,0.10865216970000001,0.5327501335647854,0.6896896896896897
candidato3,candidato2,candidato8,candidato6,candidato5,candidato10,candidato1,candidato9,candidato7,candidato4,0.1077882475,0.5612059849937543,0.6526526526526526
candidato6,candidato3,candidato4,candidato9,candidato2,candidato1,candidato8,candidato10,candidato7,candidato5,0.11298877360000001,0.4515731690058751,0.8128128128128128
candidato2,candidato7,candidato1,candidato6,candidato10,candidato5,candidato4,candidato3,candidato9,candidato8,0.11188447639999999,0.44543511372622785,0.7997997997997998
candidato9,candidato1,candidato10,candidato4,candidato7,candidato5,candidato3,candidato8,candidato6,candidato2,0.086390431,0.847604836631022,0.10810810810810811
candidato4,candidato1,candidato5,candidato2,candidato6,candidato3,candidato9,candidato8,candidato7,candidato10,0.1251152234,0.17820238848408707,0.995995995995996
candidato8,candidato9,candidato1,candidato2,candidato7,candidato3,candidato6,candidato10,candidato5,candidato4,0.09174293240000002,0.744013246335858,0.2172172172172172
candidato3,candidato5,candidato6,candidato9,candidato1,candidato8,candidato4,candidato10,candidato2,candidato7,0.11048425149999999,0.506985191418039,0.7347347347347347
candidato9,candidato1,candidato6,candidato7,candidato2,candidato4,candidato5,candidato8,candidato10,candidato3,0.1009416042,0.5744989949425632,0.4974974974974975
candidato2,candidato5,candidato6,candidato9,candidato4,candidato1,candidato8,candidato10,candidato7,candidato3,0.1127155286,0.47503513708881223,0.7907907907907908
candidato3,candidato10,candidato7,candidato5,candidato8,candidato4,candidato9,candidato1,candidato2,candidato6,0.09087580790000001,0.8457984196781925,0.14314314314314314
candidato6,candidato7,candidato2,candidato1,candidato9,candidato5,candidato3,candidato10,candidato4,candidato8,0.10877659729999999,0.46736368378385784,0.7427427427427428
candidato6,candidato5,candidato2,candidato7,candidato8,candidato3,candidato9,candidato4,candidato10,candidato1,0.10990934760000001,0.5441929144114159,0.6876876876876877
candidato7,candidato2,candidato1,candidato10,candidato3,candidato6,candidato5,candidato8,candidato4,candidato9,0.10995340330000002,0.45821636496509677,0.7697697697697697
candidato7,candidato6,candidato10,candidato2,candidato9,candidato8,candidato1,candidato5,candidato3,candidato4,0.084516686,0.9664648853882658,0.042042042042042045
candidato9,candidato10,candidato8,candidato2,candidato6,candidato3,candidato4,candidato5,candidato1,candidato7,0.07286341749999999,1.0192993702098803,0.007007007007007007
candidato3,candidato9,candidato10,candidato8,candidato2,candidato5,candidato6,candidato7,candidato1,candidato4,0.0834359124,0.9467922154869581,0.05005005005005005
candidato5,candidato7,candidato8,candidato3,candidato4,candidato6,candidato2,candidato9,candidato1,candidato10,0.10456655639999998,0.48281250451603647,0.6286286286286287
candidato9,candidato1,candidato4,candidato6,candidato2,candidato3,candidato8,candidato7,candidato5,candidato10,0.10610040240000002,0.460435756244125,0.6766766766766766
candidato10,candidato5,candidato4,candidato1,candidato2,candidato8,candidato3,candidato7,candidato9,candidato6,0.10004688000000002,0.5809667943970191,0.4724724724724725
candidato1,candidato4,candidato10,candidato9,candidato6,candidato8,candidato7,candidato3,candidato2,candidato5,0.09536876279999999,0.8412659808063981,0.16516516516516516
candidato1,candidato7,candidato9,candidato2,candidato4,candidato5,candidato6,candidato3,candidato10,candidato8,0.10482956709999999,0.4948570504129174,0.6296296296296297
candidato1,candidato3,candidato6,candidato5,candidato4,candidato8,candidato9,candidato10,candidato2,candidato7,0.11881828299999998,0.3692370195729067,0.9219219219219219
candidato10,candidato9,candidato1,candidato6,candidato7,candidato5,candidato2,candidato3,candidato4,candidato8,0.0823892266,0.8684400484546132,0.06106106106106106
candidato3,candidato7,candidato2,candidato10,candidato1,candidato5,candidato9,candidato6,candidato4,candidato8,0.1084653236,0.5360121703502537,0.6856856856856857
candidato5,candidato9,candidato8,candidato4,candidato6,candidato3,candidato1,candidato10,candidato7,candidato2,0.09346478030000001,0.7136756269551897,0.2682682682682683
candidato5,candidato1,candidato3,candidato10,candidato8,candidato6,candidato9,candidato2,candidato4,candidato7,0.1091233068,0.6082900136187581,0.5915915915915916
candidato6,candidato1,candidato7,candidato4,candidato5,candidato2,candidato9,candidato10,candidato3,candidato8,0.11434133420000002,0.37041958477308107,0.8778778778778779
candidato4,candidato6,candidato9,candidato8,candidato2,candidato3,candidato5,candidato7,candidato10,candidato1,0.10024626980000001,0.6431207620133106,0.45245245245245247
candidato6,candidato10,candidato9,candidato8,candidato1,candidato4,candidato5,candidato3,candidato7,candidato2,0.0791583674,0.989153685281805,0.025025025025025027
candidato8,candidato1,candidato10,candidato3,candidato9,candidato2,candidato7,candidato4,candidato6,candidato5,0.0874463106,0.8809628829786301,0.10810810810810811
candidato10,candidato7,candidato9,candidato1,candidato4,candidato8,candidato2,candidato5,candidato3,candidato6,0.07639343090000002,1.002235028623925,0.014014014014014014
candidato10,candidato6,candidato1,candidato9,candidato2,candidato4,candidato7,candidato3,candidato5,candidato8,0.09241840970000001,0.7363169859609726,0.24024024024024024
candidato4,candidato9,candidato5,candidato10,candidato8,candidato2,candidato3,candidato1,candidato7,candidato6,0.09303618729999999,0.8114174396802498,0.1941941941941942
candidato7,candidato4,candidato10,candidato8,candidato9,candidato1,candidato5,candidato2,candidato3,candidato6,0.08615676310000002,0.9321392038811509,0.06906906906906907
candidato6,candidato10,candidato3,candidato9,candidato8,candidato1,candidato7,candidato5,candidato4,candidato2,0.08714079679999999,0.9323434996781873,0.07307307307307308
candidato1,candidato7,candidato4,candidato8,candidato10,candidato9,candidato3,candidato2,candidato6,candidato5,0.1012843835,0.7589127352874712,0.2902902902902903
candidato10,candidato3,candidato2,candidato6,candidato1,candidato9,candidato8,candidato4,candidato5,candidato7,0.09699710480000001,0.7052960379537317,0.33433433433433435
candidato3,candidato7,candidato1,candidato4,candidato9,candidato8,candidato10,candidato2,candidato6,candidato5,0.10708785500000001,0.6422964197436869,0.5145145145145145
candidato6,candidato4,candidato10,candidato9,candidato8,candidato3,candidato2,candidato5,candidato1,candidato7,0.09040886330000002,0.8548200155965245,0.13713713713713713
candidato4,candidato3,candidato10,candidato7,candidato2,candidato1,candidato6,candidato9,candidato5,candidato8,0.10588625260000001,0.5048937102437856,0.6586586586586587
candidato4,candidato1,candidato2,candidato10,candidato8,candidato5,candidato7,candidato3,candidato6,candidato9,0.11414297830000002,0.46092654266435096,0.8138138138138138
candidato1,candidato9,candidato5,candidato10,candidato3,candidato2,candidato7,candidato4,candidato8,candidato6,0.09937377770000001,0.6764102322523855,0.3983983983983984
candidato8,candidato2,candidato9,candidato4,candidato1,candidato7,candidato3,candidato6,candidato5,candidato10,0.0957061723,0.6290709994128594,0.32932932932932935
candidato9,candidato7,candidato3,candidato4,candidato10,candidato6,candidato1,candidato2,candidato8,candidato5,0.0898295138,0.8125959560873768,0.15515515515515516
candidato10,candidato6,candidato5,candidato8,candidato1,candidato3,candidato9,candidato7,candidato2,candidato4,0.08976915220000001,0.8266201080598583,0.14414414414414414
candidato2,candidato8,candidato9,candidato1,candidato3,candidato10,candidato6,candidato5,candidato4,candidato7,0.0930060171,0.782167599264253,0.2222222222222222
candidato1,candidato2,candidato9,candidato3,candidato10,candidato7,candidato4,candidato5,candidato8,candidato6,0.10414271900000001,0.6295073601711083,0.5195195195195195
candidato4,candidato9,candidato10,candidato7,candidato6,candidato1,candidato3,candidato5,candidato2,candidato8,0.08596212719999999,0.8437865262698002,0.0990990990990991
candidato8,candidato3,candidato1,candidato2,candidato7,candidato10,candidato9,candidato6,candidato4,candidato5,0.1024839578,0.6823649793876945,0.4174174174174174
candidato4,candidato6,candidato10,candidato3,candidato9,candidato7,candidato1,candidato5,candidato2,candidato8,0.09597105679999998,0.7339913655516745,0.3023023023023023
candidato7,candidato5,candidato1,candidato9,candidato4,candidato8,candidato6,candidato10,candidato3,candidato2,0.10442200600000001,0.6343221628377407,0.5135135135135135
candidato2,candidato4,candidato1,candidato6,candidato8,candidato5,candidato9,candidato7,candidato10,candidato3,0.1197785115,0.3741948834497525,0.9119119119119119
candidato1,candidato8,candidato2,candidato10,candidato6,candidato5,candidato3,candidato4,candidato9,candidato7,0.10497851050000001,0.5710955329052858,0.6096096096096096
candidato6,candidato10,candidato2,candidato3,candidato8,candidato9,candidato4,candidato5,candidato7,candidato1,0.0919667864,0.8344185628414891,0.16516516516516516
candidato7,candidato2,candidato9,candidato5,candidato1,candidato6,candidato8,candidato4,candidato3,candidato10,0.10016998519999999,0.5928754358787347,0.4724724724724725
candidato2,candidato6,candidato9,candidato10,candidato3,candidato1,candidato7,candidato4,candidato5,candidato8,0.0979010733,0.6948175320770072,0.35235235235235235
candidato5,candidato7,candidato2,candidato4,candidato9,candidato10,candidato6,candidato1,candidato8,candidato3,0.1044111144,0.6649319482713169,0.45145145145145144
candidato1,candidato8,candidato10,candidato3,candidato9,candidato6,candidato2,candidato4,candidato5,candidato7,0.08944792769999999,0.8437023766019777,0.13513513513513514
candidato5,candidato7,candidato2,candidato1,candidato3,candidato4,candidato6,candidato8,candidato9,candidato10,0.1193760009,0.20421288196808696,0.964964964964965
candidato10,candidato9,candidato5,candidato4,candidato2,candidato3,candidato6,candidato1,candidato8,candidato7,0.08466242830000001,0.796167299650857,0.0890890890890891
candidato4,candidato8,candidato1,candidato10,candidato7,candidato6,candidato2,candidato3,candidato5,candidato9,0.10174650730000001,0.6302865222696679,0.4854854854854855
candidato3,candidato8,candidato4,candidato7,candidato6,candidato9,candidato10,candidato1,candidato5,candidato2,0.09987221970000001,0.7659229954612519,0.2772772772772773
candidato5,candidato1,candidato3,candidato9,candidato4,candidato8,candidato6,candidato2,candidato7,candidato10,0.11550440919999999,0.4011700117891177,0.8718718718718719
candidato8,candidato10,candidato5,candidato2,candidato4,candidato3,candidato7,candidato9,candidato1,candidato6,0.0889991864,0.7625211841644746,0.16716716716716717
candidato6,candidato3,candidato8,candidato2,candidato7,candidato4,candidato1,candidato10,candidato9,candidato5,0.10788533410000001,0.4733871196260224,0.7137137137137137
candidato5,candidato4,candidato2,candidato3,candidato1,candidato10,candidato7,candidato9,candidato6,candidato8,0.1207105059,0.2967875299267276,0.968968968968969
candidato2,candidato1,candidato6,candidato9,candidato3,candidato4,candidato7,candidato8,candidato5,candidato10,0.11751314569999999,0.33674132189319533,0.9379379379379379
candidato3,candidato6,candidato1,candidato8,candidato7,candidato2,candidato10,candidato9,candidato5,candidato4,0.11237830500000001,0.5165642586042747,0.7357357357357357
candidato1,candidato3,candidato10,candidato7,candidato6,candidato4,candidato9,candidato5,candidato2,candidato8,0.103545939,0.614521088207869,0.5375375375375375
candidato3,candidato7,candidato9,candidato6,candidato5,candidato8,candidato10,candidato1,candidato4,candidato2,0.09319912129999999,0.8525085640645429,0.14814814814814814
candidato10,candidato5,candidato2,candidato3,candidato8,candidato4,candidato6,candidato1,candidato7,candidato9,0.09846170970000001,0.6000950403677172,0.4114114114114114
candidato9,candidato3,candidato5,candidato7,candidato10,candidato2,candidato8,candidato6,candidato1,candidato4,0.0920260001,0.8454506925416494,0.15015015015015015
candidato8,candidato10,candidato1,candidato4,candidato6,candidato7,candidato9,candidato5,candidato2,candidato3,0.0859202555,0.9033569437189013,0.08508508508508508
candidato2,candidato1,candidato6,candidato4,candidato8,candidato10,candidato9,candidato3,candidato5,candidato7,0.1129264539,0.5384973107504574,0.7077077077077077
candidato5,candidato7,candidato4,candidato6,candidato10,candidato9,candidato1,candidato3,candidato2,candidato8,0.10266737509999999,0.6649427164045483,0.44544544544544545
candidato7,candidato6,candidato5,candidato2,candidato1,candidato3,candidato8,candidato10,candidato4,candidato9,0.11205712290000001,0.3586284099818346,0.8398398398398398
candidato5,candidato1,candidato6,candidato10,candidato8,candidato7,candidato4,candidato2,candidato9,candidato3,0.10599960670000001,0.6409625015214573,0.5115115115115115
candidato10,candidato4,candidato1,candidato5,candidato2,candidato7,candidato9,candidato8,candidato6,candidato3,0.10023204690000001,0.6402244379015052,0.45245245245245247
candidato7,candidato8,candidato6,candidato4,candidato10,candidato5,candidato2,candidato3,candidato1,candidato9,0.09256852079999998,0.7412481318962807,0.24024024024024024
candidato5,candidato4,candidato1,candidato2,candidato8,candidato3,candidato6,candidato7,candidato9,candidato10,0.12298821800000001,0.20016546938083296,0.98998998998999
candidato8,candidato7,candidato6,candidato10,candidato9,candidato2,candidato4,candidato1,candidato3,candidato5,0.0827833831,0.9973984937290022,0.03303303303303303
candidato10,candidato9,candidato4,candidato5,candidato3,candidato1,candidato8,candidato7,candidato6,candidato2,0.0836182884,0.8695862988275784,0.07207207207207207
candidato4,candidato2,candidato7,candidato3,candidato8,candidato6,candidato5,candidato9,candidato1,candidato10,0.11493143550000001,0.36808094240676326,0.8858858858858859
candidato8,candidato4,candidato1,candidato5,candidato9,candidato10,candidato6,candidato3,candidato7,candidato2,0.09914878240000001,0.7469005115688825,0.3063063063063063
candidato3,candidato5,candidato2,candidato4,candidato1,candidato10,candidato6,candidato8,candidato9,candidato7,0.12155440650000002,0.28086603473637395,0.977977977977978
candidato10,candidato2,candidato4,candidato8,candidato6,candidato3,candidato1,candidato7,candidato5,candidato9,0.09785806620000002,0.6105830994663957,0.3963963963963964
candidato10,candidato5,candidato7,candidato2,candidato8,candidato9,candidato6,candidato1,candidato4,candidato3,0.0840851709,0.9656890330002804,0.042042042042042045
candidato9,candidato3,candidato2,candidato10,candidato6,candidato1,candidato4,candidato8,candidato7,candidato5,0.09700671859999999,0.6897292329550877,0.34434434434434436
candidato8,candidato2,candidato7,candidato10,candidato1,candidato6,candidato9,candidato3,candidato5,candidato4,0.0921224931,0.8443018283137884,0.15415415415415415
candidato7,candidato2,candidato10,candidato3,candidato8,candidato9,candidato1,candidato6,candidato5,candidato4,0.0899941548,0.8767236948712458,0.12012012012012012
candidato10,candidato1,candidato8,candidato2,candidato9,candidato3,candidato4,candidato6,candidato5,candidato7,0.087459139,0.8258112801547964,0.12912912912912913
candidato8,candidato6,candidato4,candidato1,candidato7,candidato3,candidato10,candidato9,candidato5,candidato2,0.1020554922,0.6204385919410227,0.5015015015015015
candidato6,candidato4,candidato2,candidato7,candidato9,candidato3,candidato5,candidato1,candidato8,candidato10,0.1131897134,0.4057747171074188,0.8448448448448449
candidato3,candidato1,candidato10,candidato9,candidato7,candidato4,candidato6,candidato8,candidato5,candidato2,0.0983147273,0.7470478446713966,0.3023023023023023
candidato1,candidato7,candidato9,candidato6,candidato5,candidato8,candidato10,candidato4,candidato3,candidato2,0.0949547865,0.8253980845150266,0.1831831831831832
candidato8,candidato1,candidato10,candidato3,candidato2,candidato5,candidato9,candidato6,candidato7,candidato4,0.09263103199999999,0.7603061665009722,0.23023023023023023
candidato2,candidato1,candidato9,candidato10,candidato5,candidato3,candidato7,candidato8,candidato4,candidato6,0.1024885722,0.6564726792074956,0.4574574574574575
candidato9,candidato8,candidato1,candidato3,candidato10,candidato4,candidato7,candidato2,candidato5,candidato6,0.08587914170000001,0.8874779756764237,0.08808808808808809
candidato6,candidato9,candidato3,candidato7,candidato8,candidato10,candidato5,candidato1,candidato4,candidato2,0.08877415790000001,0.9360818993159495,0.07507507507507508
candidato10,candidato8,candidato4,candidato3,candidato7,candidato2,candidato1,candidato9,candidato6,candidato5,0.0875649424,0.7835437851342352,0.14314314314314314
candidato4,candidato6,candidato2,candidato1,candidato5,candidato10,candidato7,candidato9,candidato8,candidato3,0.11687783380000001,0.4005566396686785,0.8828828828828829
candidato6,candidato8,candidato1,candidato9,candidato4,candidato3,candidato2,candidato5,candidato10,candidato7,0.1022817419,0.5711207743272506,0.5425425425425425
candidato6,candidato4,candidato2,candidato10,candidato8,candidato3,candidato7,candidato9,candidato5,candidato1,0.1067444044,0.6232956059955871,0.5545545545545546
candidato3,candidato6,candidato1,candidato7,candidato9,candidato4,candidato8,candidato5,candidato10,candidato2,0.1120950675,0.5157958703157477,0.7367367367367368
candidato8,candidato9,candidato2,candidato5,candidato7,candidato6,candidato3,candidato4,candidato1,candidato10,0.09009046499999998,0.7355822330063364,0.19519519519519518
candidato2,candidato7,candidato1,candidato10,candidato5,candidato9,candidato6,candidato8,candidato3,candidato4,0.10510036740000002,0.6637720054664458,0.4594594594594595
candidato5,candidato6,candidato7,candidato4,candidato8,candidato10,candidato3,candidato1,candidato9,candidato2,0.1024174278,0.6760362317894683,0.4314314314314314
candidato3,candidato8,candidato6,candidato2,candidato7,candidato4,candidato1,candidato10,candidato5,candidato9,0.10811453530000001,0.4326072876812691,0.7307307307307307
candidato8,candidato10,candidato6,candidato4,candidato7,candidato2,candidato3,candidato5,candidato1,candidato9,0.0849410812,0.8064331196747597,0.0920920920920921
candidato4,candidato9,candidato7,candidato10,candidato2,candidato3,candidato5,candidato6,candidato1,candidato8,0.09239393600000001,0.7611611615806705,0.22622622622622623
candidato1,candidato5,candidato10,candidato2,candidato4,candidato7,candidato8,candidato3,candidato9,candidato6,0.10571919970000002,0.5607825833080745,0.6316316316316316
candidato1,candidato6,candidato2,candidato3,candidato7,candidato9,candidato8,candidato4,candidato10,candidato5,0.1158224902,0.4501234910478398,0.8318318318318318
candidato8,candidato6,candidato7,candidato4,candidato10,candidato2,candidato1,candidato9,candidato5,candidato3,0.09224590649999999,0.7768583506180391,0.21421421421421422
candidato10,candidato9,candidato7,candidato2,candidato5,candidato1,candidato3,candidato6,candidato8,candidato4,0.07862482890000001,0.9111406837713483,0.02702702702702703
candidato2,candidato8,candidato3,candidato5,candidato4,candidato6,candidato7,candidato10,candidato1,candidato9,0.11234215929999998,0.38324723434955976,0.8398398398398398
candidato9,candidato10,candidato1,candidato4,candidato5,candidato2,candidato6,candidato8,candidato3,candidato7,0.08708267290000002,0.7701331712601285,0.13213213213213212
candidato8,candidato10,candidato2,candidato9,candidato6,candidato7,candidato4,candidato5,candidato1,candidato3,0.07892180509999999,1.0351931980099969,0.01701701701701702
candidato2,candidato3,candidato10,candidato6,candidato8,candidato1,candidato7,candidato9,candidato4,candidato5,0.10205933769999999,0.6548428818736112,0.45645645645645644
candidato10,candidato1,candidato7,candidato3,candidato4,candidato5,candidato8,candidato2,candidato9,candidato6,0.09640751220000002,0.6526968473561612,0.34534534534534533
candidato6,candidato10,candidato9,candidato7,candidato2,candidato3,candidato5,candidato4,candidato1,candidato8,0.0820705494,0.8919564165099673,0.057057057057057055
candidato7,candidato1,candidato3,candidato9,candidato4,candidato6,candidato2,candidato5,candidato10,candidato8,0.11094563419999999,0.42863736663332835,0.8008008008008008
candidato8,candidato4,candidato1,candidato7,candidato9,candidato2,candidato5,candidato6,candidato10,candidato3,0.10260845350000002,0.616289032311294,0.5165165165165165
candidato10,candidato7,candidato9,candidato8,candidato5,candidato6,candidato3,candidato1,candidato4,candidato2,0.07068298009999999,1.1394982608011053,0.001001001001001001
candidato9,candidato6,candidato2,candidato7,candidato3,candidato10,candidato4,candidato1,candidato5,candidato8,0.0940267167,0.7351092206555464,0.2752752752752753
candidato1,candidato8,candidato4,candidato7,candidato6,candidato3,candidato5,candidato2,candidato9,candidato10,0.11086647170000001,0.397056114503786,0.8068068068068068
candidato10,candidato4,candidato2,candidato1,candidato6,candidato8,candidato7,candidato3,candidato5,candidato9,0.0997701265,0.6041217632246954,0.45545545545545546
candidato9,candidato5,candidato2,candidato6,candidato8,candidato10,candidato7,candidato4,candidato1,candidato3,0.09148477399999999,0.8784769613551179,0.12112112112112113
candidato5,candidato8,candidato7,candidato3,candidato2,candidato9,candidato6,candidato10,candidato1,candidato4,0.09858956150000003,0.6931777031796262,0.3633633633633634
candidato1,candidato8,candidato7,candidato2,candidato6,candidato4,candidato3,candidato9,candidato10,candidato5,0.10692817180000001,0.47894392317027534,0.6936936936936937
candidato9,candidato10,candidato7,candidato1,candidato4,candidato8,candidato3,candidato5,candidato6,candidato2,0.07533854610000001,1.0260912969267602,0.012012012012012012
candidato10,candidato4,candidato1,candidato8,candidato2,candidato9,candidato3,candidato5,candidato6,candidato7,0.09466140890000001,0.7392734195977322,0.2772772772772773
candidato3,candidato1,candidato7,candidato8,candidato6,candidato9,candidato5,candidato2,candidato10,candidato4,0.10837681450000002,0.5856244707175415,0.6346346346346347
candidato5,candidato7,candidato3,candidato2,candidato4,candidato8,candidato10,candidato6,candidato1,candidato9,0.1117224176,0.4523145091431862,0.7967967967967968
candidato2,candidato7,candidato9,candidato4,candidato3,candidato8,candidato1,candidato10,candidato5,candidato6,0.10005557990000001,0.6373015016966728,0.4494494494494494
candidato2,candidato4,candidato7,candidato6,candidato9,candidato8,candidato5,candidato1,candidato3,candidato10,0.10850932549999999,0.5449500817989169,0.6796796796796797
candidato3,candidato2,candidato4,candidato10,candidato1,candidato5,candidato7,candidato8,candidato6,candidato9,0.1186485558,0.3268746288245988,0.950950950950951
candidato1,candidato9,candidato10,candidato8,candidato3,candidato7,candidato4,candidato2,candidato5,candidato6,0.0838767047,0.9446831524618362,0.055055055055055056
candidato6,candidato7,candidato8,candidato10,candidato4,candidato2,candidato5,candidato1,candidato3,candidato9,0.09251643600000001,0.7485067879887286,0.23323323323323322
candidato6,candidato8,candidato10,candidato5,candidato9,candidato7,candidato1,candidato3,candidato2,candidato4,0.0799984006,1.0353767325104892,0.018018018018018018
candidato7,candidato6,candidato10,candidato9,candidato8,candidato1,candidato4,candidato5,candidato3,candidato2,0.08127272919999999,1.0211685341469963,0.021021021021021023
candidato8,candidato3,candidato4,candidato2,candidato7,candidato9,candidato1,candidato6,candidato5,candidato10,0.10528678749999999,0.5216424652995972,0.6366366366366366
candidato1,candidato8,candidato9,candidato3,candidato6,candidato7,candidato2,candidato10,candidato5,candidato4,0.09529476120000002,0.727836183209417,0.2962962962962963
candidato4,candidato9,candidato6,candidato2,candidato5,candidato8,candidato7,candidato10,candidato1,candidato3,0.09961945720000001,0.6771087014173153,0.4014014014014014
candidato10,candidato2,candidato6,candidato3,candidato7,candidato4,candidato1,candidato8,candidato5,candidato9,0.0989855628,0.5615329094264936,0.43243243243243246
candidato5,candidato10,candidato8,candidato7,candidato4,candidato6,candidato1,candidato3,candidato9,candidato2,0.087405348,0.8411354565355339,0.12112112112112113
candidato8,candidato6,candidato5,candidato3,candidato1,candidato10,candidato4,candidato9,candidato7,candidato2,0.10075946329999999,0.6265143992472031,0.46846846846846846
candidato9,candidato5,candidato4,candidato7,candidato8,candidato2,candidato3,candidato1,candidato10,candidato6,0.0966061722,0.6782903186696256,0.34034034034034033
candidato10,candidato1,candidato6,candidato4,candidato9,candidato5,candidato7,candidato8,candidato3,candidato2,0.09319444629999998,0.781077241336933,0.22722722722722724
candidato8,candidato4,candidato3,candidato7,candidato1,candidato5,candidato6,candidato10,candidato2,candidato9,0.10841883020000001,0.4259473365981742,0.7427427427427428
candidato2,candidato5,candidato7,candidato1,candidato6,candidato9,candidato10,candidato4,candidato8,candidato3,0.11035416110000001,0.555383795931939,0.6806806806806807
candidato6,candidato10,candidato2,candidato8,candidato3,candidato1,candidato9,candidato7,candidato5,candidato4,0.09387777680000002,0.7740782831675506,0.23923923923923923
candidato4,candidato10,candidato8,candidato3,candidato1,candidato7,candidato9,candidato6,candidato5,candidato2,0.08993428700000002,0.8431941322646208,0.14014014014014015
candidato3,candidato1,candidato7,candidato8,candidato5,candidato4,candidato10,candidato6,candidato9,candidato2,0.11193739490000001,0.5047398449556206,0.7517517517517518
candidato8,candidato4,candidato5,candidato3,candidato6,candidato1,candidato10,candidato9,candidato2,candidato7,0.10677053030000001,0.5053192993482432,0.6766766766766766
candidato7,candidato9,candidato4,candidato2,candidato10,candidato3,candidato8,candidato6,candidato1,candidato5,0.09018165200000001,0.850058688717877,0.13813813813813813
candidato3,candidato1,candidato5,candidato6,candidato7,candidato8,candidato10,candidato4,candidato9,candidato2,0.11601683089999999,0.47529454034190594,0.8018018018018018
candidato3,candidato2,candidato9,candidato10,candidato7,candidato5,candidato6,candidato1,candidato4,candidato8,0.0987574381,0.7160828367547958,0.3483483483483483
candidato5,candidato1,candidato4,candidato7,candidato3,candidato10,candidato9,candidato8,candidato6,candidato2,0.11489300150000002,0.49732059102116094,0.7687687687687688
candidato10,candidato6,candidato8,candidato4,candidato3,candidato2,candidato7,candidato5,candidato1,candidato9,0.08725449340000001,0.7602654622963602,0.13813813813813813
candidato6,candidato10,candidato3,candidato4,candidato9,candidato1,candidato2,candidato5,candidato8,candidato7,0.0960528879,0.6773347598057686,0.3253253253253253
candidato3,candidato7,candidato9,candidato1,candidato10,candidato2,candidato5,candidato4,candidato6,candidato8,0.09655314649999999,0.6975137091879957,0.3333333333333333
candidato8,candidato6,candidato2,candidato5,candidato9,candidato3,candidato4,candidato1,candidato7,candidato10,0.10164692249999997,0.5591485447303792,0.5225225225225225
candidato3,candidato2,candidato1,candidato5,candidato6,candidato10,candidato8,candidato4,candidato9,candidato7,0.12051538290000002,0.35410225494251935,0.943943943943944
candidato2,candidato5,candidato1,candidato3,candidato8,candidato4,candidato9,candidato6,candidato10,candidato7,0.1213564617,0.3027378459294355,0.9669669669669669
candidato10,candidato6,candidato2,candidato5,candidato3,candidato4,candidato7,candidato8,candidato1,candidato9,0.09939710780000001,0.5538663180927966,0.45345345345345345
candidato5,candidato1,candidato7,candidato4,candidato6,candidato3,candidato8,candidato10,candidato9,candidato2,0.11630958350000002,0.3695340426917653,0.9059059059059059
candidato9,candidato4,candidato1,candidato10,candidato5,candidato2,candidato7,candidato3,candidato8,candidato6,0.09741401960000003,0.6891552140520845,0.35035035035035034
candidato6,candidato2,candidato3,candidato4,candidato9,candidato5,candidato10,candidato7,candidato1,candidato8,0.1138716371,0.4514866779806568,0.8198198198198198
candidato2,candidato5,candidato1,candidato6,candidato7,candidato3,candidato10,candidato4,candidato8,candidato9,0.1213301491,0.2847858923864043,0.974974974974975
candidato9,candidato4,candidato1,candidato7,candidato8,candidato6,candidato5,candidato3,candidato10,candidato2,0.09779626910000001,0.6958779381497241,0.34934934934934936
